order_item_id,order_id,product_id,quantity,unit_price,discount_rate,net_amount,item_cost,net_profit
6335,3953,26,1,5570,0.15,4734.5,4560.0,174.5
6336,3954,20,1,110370,0.0,110370.0,88720.0,21650.0
6337,3954,1,1,30310,0.15,25763.5,23130.0,2633.5
6338,3955,22,1,2420,0.0,2420.0,1660.0,760.0
6339,3955,40,2,350,0.0,700.0,480.0,220.0
6340,3956,4,1,25790,0.0,25790.0,18680.0,7110.0
6341,3956,14,2,71610,0.0,143220.0,97300.0,45920.0
6342,3957,39,1,600,0.05,570.0,480.0,90.0
6343,3958,35,1,1130,0.0,1130.0,880.0,250.0
6344,3959,8,1,43370,0.05,41201.5,31940.0,9261.5
6345,3960,4,1,25790,0.05,24500.5,18680.0,5820.5
6346,3961,40,2,350,0.0,700.0,480.0,220.0
6347,3961,9,1,790,0.1,711.0,620.0,91.0
6348,3961,29,1,1560,0.0,1560.0,1040.0,520.0
6349,3962,31,2,13640,0.15,23188.0,22880.0,308.0
6350,3962,25,1,3460,0.05,3287.0,2890.0,397.0
6351,3963,1,1,30310,0.0,30310.0,23130.0,7180.0
6352,3963,2,1,42320,0.05,40204.0,29130.0,11074.0
6353,3963,10,1,2660,0.0,2660.0,2000.0,660.0
6354,3963,14,1,71610,0.05,68029.5,48650.0,19379.5
6355,3964,3,2,31300,0.05,59470.0,52140.0,7330.0
6356,3964,9,3,790,0.0,2370.0,1860.0,510.0
6357,3965,17,1,3160,0.05,3002.0,2330.0,672.0
6358,3965,31,1,13640,0.0,13640.0,11440.0,2200.0
6359,3966,41,1,1350,0.2,1080.0,900.0,180.0
6360,3966,10,1,2660,0.2,2128.0,2000.0,128.0
6361,3966,5,1,28150,0.0,28150.0,22780.0,5370.0
6362,3967,23,1,2690,0.05,2555.5,1790.0,765.5
6363,3968,25,1,3460,0.1,3114.0,2890.0,224.0
6364,3969,16,2,12250,0.15,20825.0,18980.0,1845.0
6365,3969,21,1,115850,0.0,115850.0,90810.0,25040.0
6366,3969,12,1,2440,0.2,1952.0,1830.0,122.0
6367,3969,26,1,5570,0.0,5570.0,4560.0,1010.0
6368,3970,4,1,25790,0.2,20632.0,18680.0,1952.0
6369,3971,32,1,14930,0.0,14930.0,10030.0,4900.0
6370,3971,3,1,31300,0.05,29735.0,26070.0,3665.0
6371,3971,34,1,2080,0.05,1976.0,1500.0,476.0
6372,3972,41,2,1350,0.0,2700.0,1800.0,900.0
6373,3972,9,1,790,0.0,790.0,620.0,170.0
6374,3973,38,2,1700,0.0,3400.0,2260.0,1140.0
6375,3974,24,1,2530,0.05,2403.5,1950.0,453.5
6376,3975,17,1,3160,0.15,2686.0,2330.0,356.0
6377,3976,39,2,600,0.0,1200.0,960.0,240.0
6378,3976,2,1,42320,0.0,42320.0,29130.0,13190.0
6379,3976,37,1,590,0.0,590.0,490.0,100.0
6380,3977,9,1,790,0.0,790.0,620.0,170.0
6381,3978,24,1,2530,0.0,2530.0,1950.0,580.0
6382,3978,16,1,12250,0.05,11637.5,9490.0,2147.5
6383,3979,2,1,42320,0.0,42320.0,29130.0,13190.0
6384,3980,38,2,1700,0.0,3400.0,2260.0,1140.0
6385,3981,1,1,30310,0.1,27279.0,23130.0,4149.0
6386,3982,40,1,350,0.0,350.0,240.0,110.0
6387,3983,11,1,1350,0.0,1350.0,990.0,360.0
6388,3984,22,1,2420,0.0,2420.0,1660.0,760.0
6389,3985,37,1,590,0.1,531.0,490.0,41.0
6390,3986,3,1,31300,0.1,28170.0,26070.0,2100.0
6391,3986,8,1,43370,0.0,43370.0,31940.0,11430.0
6392,3987,31,1,13640,0.15,11594.0,11440.0,154.0
6393,3987,7,1,30170,0.1,27153.0,23470.0,3683.0
6394,3988,6,1,56540,0.0,56540.0,46470.0,10070.0
6395,3988,31,2,13640,0.05,25916.0,22880.0,3036.0
6396,3989,8,1,43370,0.05,41201.5,31940.0,9261.5
6397,3990,19,2,84090,0.05,159771.0,139560.0,20211.0
6398,3991,34,1,2080,0.0,2080.0,1500.0,580.0
6399,3992,31,1,13640,0.0,13640.0,11440.0,2200.0
6400,3993,29,1,1560,0.0,1560.0,1040.0,520.0
6401,3994,8,1,43370,0.0,43370.0,31940.0,11430.0
6402,3995,4,1,25790,0.05,24500.5,18680.0,5820.5
6403,3996,38,1,1700,0.05,1615.0,1130.0,485.0
6404,3997,2,1,42320,0.05,40204.0,29130.0,11074.0
6405,3998,1,2,30310,0.0,60620.0,46260.0,14360.0
6406,3999,42,1,270,0.15,229.5,210.0,19.5
6407,4000,17,1,3160,0.0,3160.0,2330.0,830.0
6408,4001,8,1,43370,0.0,43370.0,31940.0,11430.0
6409,4002,42,2,270,0.0,540.0,420.0,120.0
6410,4002,26,1,5570,0.1,5013.0,4560.0,453.0
6411,4003,25,1,3460,0.0,3460.0,2890.0,570.0
6412,4003,27,1,3180,0.15,2703.0,2660.0,43.0
6413,4004,7,1,30170,0.05,28661.5,23470.0,5191.5
6414,4005,26,1,5570,0.2,4456.0,4560.0,-104.0
6415,4006,15,1,39400,0.1,35460.0,30030.0,5430.0
6416,4007,39,1,600,0.1,540.0,480.0,60.0
6417,4008,11,1,1350,0.05,1282.5,990.0,292.5
6418,4009,10,1,2660,0.05,2527.0,2000.0,527.0
6419,4009,22,1,2420,0.15,2057.0,1660.0,397.0
6420,4010,14,1,71610,0.1,64449.0,48650.0,15799.0
6421,4011,39,2,600,0.0,1200.0,960.0,240.0
6422,4012,13,1,58360,0.0,58360.0,42390.0,15970.0
6423,4013,15,1,39400,0.05,37430.0,30030.0,7400.0
6424,4013,14,3,71610,0.0,214830.0,145950.0,68880.0
6425,4013,8,1,43370,0.1,39033.0,31940.0,7093.0
6426,4014,23,2,2690,0.0,5380.0,3580.0,1800.0
6427,4015,39,3,600,0.0,1800.0,1440.0,360.0
6428,4016,28,1,1680,0.15,1428.0,1350.0,78.0
6429,4016,37,2,590,0.0,1180.0,980.0,200.0
6430,4017,29,1,1560,0.0,1560.0,1040.0,520.0
6431,4017,38,1,1700,0.0,1700.0,1130.0,570.0
6432,4018,31,1,13640,0.15,11594.0,11440.0,154.0
6433,4019,16,1,12250,0.0,12250.0,9490.0,2760.0
6434,4020,12,1,2440,0.15,2074.0,1830.0,244.0
6435,4021,1,2,30310,0.0,60620.0,46260.0,14360.0
6436,4022,41,1,1350,0.05,1282.5,900.0,382.5
6437,4023,37,1,590,0.1,531.0,490.0,41.0
6438,4023,24,1,2530,0.0,2530.0,1950.0,580.0
6439,4024,25,1,3460,0.0,3460.0,2890.0,570.0
6440,4024,7,3,30170,0.1,81459.0,70410.0,11049.0
6441,4025,22,1,2420,0.05,2299.0,1660.0,639.0
6442,4025,41,1,1350,0.05,1282.5,900.0,382.5
6443,4025,40,2,350,0.0,700.0,480.0,220.0
6444,4026,20,2,110370,0.05,209703.0,177440.0,32263.0
6445,4027,36,1,2070,0.05,1966.5,1680.0,286.5
6446,4028,24,2,2530,0.05,4807.0,3900.0,907.0
6447,4029,24,1,2530,0.0,2530.0,1950.0,580.0
6448,4030,17,2,3160,0.15,5372.0,4660.0,712.0
6449,4031,17,1,3160,0.05,3002.0,2330.0,672.0
6450,4032,28,1,1680,0.0,1680.0,1350.0,330.0
6451,4033,18,1,4080,0.0,4080.0,2830.0,1250.0
6452,4033,37,1,590,0.15,501.5,490.0,11.5
6453,4033,38,1,1700,0.0,1700.0,1130.0,570.0
6454,4033,8,1,43370,0.0,43370.0,31940.0,11430.0
6455,4034,19,1,84090,0.05,79885.5,69780.0,10105.5
6456,4034,5,1,28150,0.15,23927.5,22780.0,1147.5
6457,4035,27,3,3180,0.0,9540.0,7980.0,1560.0
6458,4036,21,1,115850,0.0,115850.0,90810.0,25040.0
6459,4036,41,1,1350,0.1,1215.0,900.0,315.0
6460,4037,18,1,4080,0.15,3468.0,2830.0,638.0
6461,4037,15,1,39400,0.2,31520.0,30030.0,1490.0
6462,4038,13,1,58360,0.0,58360.0,42390.0,15970.0
6463,4038,35,1,1130,0.1,1017.0,880.0,137.0
6464,4039,31,1,13640,0.15,11594.0,11440.0,154.0
6465,4039,5,1,28150,0.05,26742.5,22780.0,3962.5
6466,4040,17,1,3160,0.1,2844.0,2330.0,514.0
6467,4040,31,1,13640,0.05,12958.0,11440.0,1518.0
6468,4040,16,1,12250,0.0,12250.0,9490.0,2760.0
6469,4040,37,1,590,0.1,531.0,490.0,41.0
6470,4041,39,1,600,0.0,600.0,480.0,120.0
6471,4041,10,1,2660,0.0,2660.0,2000.0,660.0
6472,4041,29,1,1560,0.05,1482.0,1040.0,442.0
6473,4042,14,1,71610,0.1,64449.0,48650.0,15799.0
6474,4042,15,1,39400,0.0,39400.0,30030.0,9370.0
6475,4043,13,1,58360,0.15,49606.0,42390.0,7216.0
6476,4044,31,1,13640,0.0,13640.0,11440.0,2200.0
6477,4045,20,3,110370,0.1,297999.0,266160.0,31839.0
6478,4046,14,1,71610,0.05,68029.5,48650.0,19379.5
6479,4047,3,2,31300,0.05,59470.0,52140.0,7330.0
6480,4048,11,1,1350,0.1,1215.0,990.0,225.0
6481,4048,13,2,58360,0.0,116720.0,84780.0,31940.0
6482,4049,26,1,5570,0.05,5291.5,4560.0,731.5
6483,4049,39,1,600,0.1,540.0,480.0,60.0
6484,4050,15,1,39400,0.0,39400.0,30030.0,9370.0
6485,4050,17,1,3160,0.05,3002.0,2330.0,672.0
6486,4051,29,1,1560,0.1,1404.0,1040.0,364.0
6487,4051,19,2,84090,0.0,168180.0,139560.0,28620.0
6488,4052,23,1,2690,0.0,2690.0,1790.0,900.0
6489,4052,37,1,590,0.0,590.0,490.0,100.0
6490,4052,29,1,1560,0.0,1560.0,1040.0,520.0
6491,4053,7,3,30170,0.1,81459.0,70410.0,11049.0
6492,4053,37,1,590,0.0,590.0,490.0,100.0
6493,4054,3,1,31300,0.0,31300.0,26070.0,5230.0
6494,4055,31,1,13640,0.2,10912.0,11440.0,-528.0
6495,4056,39,1,600,0.1,540.0,480.0,60.0
6496,4057,18,1,4080,0.05,3876.0,2830.0,1046.0
6497,4057,20,1,110370,0.15,93814.5,88720.0,5094.5
6498,4058,4,1,25790,0.0,25790.0,18680.0,7110.0
6499,4058,17,1,3160,0.0,3160.0,2330.0,830.0
6500,4058,25,1,3460,0.2,2768.0,2890.0,-122.0
6501,4059,37,1,590,0.0,590.0,490.0,100.0
6502,4060,17,1,3160,0.05,3002.0,2330.0,672.0
6503,4060,41,1,1350,0.0,1350.0,900.0,450.0
6504,4060,14,1,71610,0.0,71610.0,48650.0,22960.0
6505,4060,18,1,4080,0.15,3468.0,2830.0,638.0
6506,4061,27,1,3180,0.15,2703.0,2660.0,43.0
6507,4061,20,1,110370,0.0,110370.0,88720.0,21650.0
6508,4062,25,1,3460,0.2,2768.0,2890.0,-122.0
6509,4062,42,1,270,0.1,243.0,210.0,33.0
6510,4062,31,1,13640,0.0,13640.0,11440.0,2200.0
6511,4062,11,1,1350,0.05,1282.5,990.0,292.5
6512,4063,26,1,5570,0.15,4734.5,4560.0,174.5
6513,4063,6,1,56540,0.0,56540.0,46470.0,10070.0
6514,4064,1,1,30310,0.0,30310.0,23130.0,7180.0
6515,4064,4,1,25790,0.0,25790.0,18680.0,7110.0
6516,4064,22,2,2420,0.15,4114.0,3320.0,794.0
6517,4065,41,1,1350,0.0,1350.0,900.0,450.0
6518,4066,9,1,790,0.0,790.0,620.0,170.0
6519,4067,23,1,2690,0.2,2152.0,1790.0,362.0
6520,4067,16,1,12250,0.15,10412.5,9490.0,922.5
6521,4067,21,1,115850,0.05,110057.5,90810.0,19247.5
6522,4068,19,1,84090,0.15,71476.5,69780.0,1696.5
6523,4068,41,1,1350,0.1,1215.0,900.0,315.0
6524,4068,7,1,30170,0.1,27153.0,23470.0,3683.0
6525,4069,21,1,115850,0.0,115850.0,90810.0,25040.0
6526,4070,15,1,39400,0.2,31520.0,30030.0,1490.0
6527,4071,38,1,1700,0.15,1445.0,1130.0,315.0
6528,4072,30,2,1520,0.0,3040.0,2400.0,640.0
6529,4073,30,1,1520,0.0,1520.0,1200.0,320.0
6530,4074,15,1,39400,0.0,39400.0,30030.0,9370.0
6531,4075,11,2,1350,0.05,2565.0,1980.0,585.0
6532,4076,42,1,270,0.0,270.0,210.0,60.0
6533,4077,40,1,350,0.0,350.0,240.0,110.0
6534,4077,25,1,3460,0.0,3460.0,2890.0,570.0
6535,4078,14,2,71610,0.05,136059.0,97300.0,38759.0
6536,4078,41,1,1350,0.0,1350.0,900.0,450.0
6537,4079,42,1,270,0.05,256.5,210.0,46.5
6538,4080,41,1,1350,0.0,1350.0,900.0,450.0
6539,4080,20,1,110370,0.05,104851.5,88720.0,16131.5
6540,4080,33,2,13050,0.05,24795.0,19720.0,5075.0
6541,4080,34,1,2080,0.0,2080.0,1500.0,580.0
6542,4081,26,1,5570,0.05,5291.5,4560.0,731.5
6543,4082,4,1,25790,0.0,25790.0,18680.0,7110.0
6544,4083,1,2,30310,0.0,60620.0,46260.0,14360.0
6545,4083,12,1,2440,0.0,2440.0,1830.0,610.0
6546,4083,15,1,39400,0.0,39400.0,30030.0,9370.0
6547,4084,2,1,42320,0.1,38088.0,29130.0,8958.0
6548,4085,5,1,28150,0.05,26742.5,22780.0,3962.5
6549,4086,18,1,4080,0.05,3876.0,2830.0,1046.0
6550,4087,42,2,270,0.1,486.0,420.0,66.0
6551,4087,21,1,115850,0.15,98472.5,90810.0,7662.5
6552,4087,28,1,1680,0.0,1680.0,1350.0,330.0
6553,4088,16,1,12250,0.1,11025.0,9490.0,1535.0
6554,4089,36,1,2070,0.0,2070.0,1680.0,390.0
6555,4089,8,1,43370,0.0,43370.0,31940.0,11430.0
6556,4090,19,1,84090,0.0,84090.0,69780.0,14310.0
6557,4091,9,1,790,0.1,711.0,620.0,91.0
6558,4091,23,1,2690,0.2,2152.0,1790.0,362.0
6559,4092,17,3,3160,0.05,9006.0,6990.0,2016.0
6560,4093,3,1,31300,0.15,26605.0,26070.0,535.0
6561,4094,16,1,12250,0.1,11025.0,9490.0,1535.0
6562,4094,10,1,2660,0.0,2660.0,2000.0,660.0
6563,4094,2,1,42320,0.0,42320.0,29130.0,13190.0
6564,4094,8,1,43370,0.0,43370.0,31940.0,11430.0
6565,4095,31,1,13640,0.0,13640.0,11440.0,2200.0
6566,4096,26,1,5570,0.15,4734.5,4560.0,174.5
6567,4097,36,1,2070,0.0,2070.0,1680.0,390.0
6568,4097,39,1,600,0.1,540.0,480.0,60.0
6569,4097,30,1,1520,0.0,1520.0,1200.0,320.0
6570,4098,26,1,5570,0.2,4456.0,4560.0,-104.0
6571,4099,17,2,3160,0.05,6004.0,4660.0,1344.0
6572,4100,21,1,115850,0.0,115850.0,90810.0,25040.0
6573,4101,6,3,56540,0.05,161139.0,139410.0,21729.0
6574,4101,14,1,71610,0.0,71610.0,48650.0,22960.0
6575,4102,4,1,25790,0.0,25790.0,18680.0,7110.0
6576,4103,25,1,3460,0.1,3114.0,2890.0,224.0
6577,4103,20,1,110370,0.1,99333.0,88720.0,10613.0
6578,4103,24,1,2530,0.15,2150.5,1950.0,200.5
6579,4104,1,3,30310,0.0,90930.0,69390.0,21540.0
6580,4105,29,1,1560,0.0,1560.0,1040.0,520.0
6581,4105,36,1,2070,0.0,2070.0,1680.0,390.0
6582,4106,42,1,270,0.0,270.0,210.0,60.0
6583,4107,14,3,71610,0.0,214830.0,145950.0,68880.0
6584,4108,5,1,28150,0.0,28150.0,22780.0,5370.0
6585,4108,23,3,2690,0.0,8070.0,5370.0,2700.0
6586,4109,21,1,115850,0.0,115850.0,90810.0,25040.0
6587,4109,27,1,3180,0.2,2544.0,2660.0,-116.0
6588,4109,22,1,2420,0.0,2420.0,1660.0,760.0
6589,4110,13,1,58360,0.0,58360.0,42390.0,15970.0
6590,4111,18,1,4080,0.0,4080.0,2830.0,1250.0
6591,4112,13,1,58360,0.0,58360.0,42390.0,15970.0
6592,4113,38,2,1700,0.0,3400.0,2260.0,1140.0
6593,4114,18,2,4080,0.0,8160.0,5660.0,2500.0
6594,4115,17,1,3160,0.0,3160.0,2330.0,830.0
6595,4116,27,1,3180,0.15,2703.0,2660.0,43.0
6596,4117,31,1,13640,0.0,13640.0,11440.0,2200.0
6597,4118,41,1,1350,0.2,1080.0,900.0,180.0
6598,4119,38,1,1700,0.0,1700.0,1130.0,570.0
6599,4119,28,1,1680,0.0,1680.0,1350.0,330.0
6600,4119,19,1,84090,0.0,84090.0,69780.0,14310.0
6601,4120,5,1,28150,0.0,28150.0,22780.0,5370.0
6602,4121,17,2,3160,0.0,6320.0,4660.0,1660.0
6603,4122,24,1,2530,0.15,2150.5,1950.0,200.5
6604,4123,24,1,2530,0.0,2530.0,1950.0,580.0
6605,4123,21,1,115850,0.15,98472.5,90810.0,7662.5
6606,4124,15,1,39400,0.2,31520.0,30030.0,1490.0
6607,4124,8,1,43370,0.0,43370.0,31940.0,11430.0
6608,4124,22,1,2420,0.0,2420.0,1660.0,760.0
6609,4125,23,1,2690,0.0,2690.0,1790.0,900.0
6610,4126,41,1,1350,0.15,1147.5,900.0,247.5
6611,4126,38,2,1700,0.0,3400.0,2260.0,1140.0
6612,4127,11,1,1350,0.0,1350.0,990.0,360.0
6613,4127,1,1,30310,0.0,30310.0,23130.0,7180.0
6614,4127,32,1,14930,0.0,14930.0,10030.0,4900.0
6615,4127,40,2,350,0.0,700.0,480.0,220.0
6616,4128,25,1,3460,0.1,3114.0,2890.0,224.0
6617,4128,26,1,5570,0.1,5013.0,4560.0,453.0
6618,4129,4,2,25790,0.05,49001.0,37360.0,11641.0
6619,4129,40,1,350,0.0,350.0,240.0,110.0
6620,4130,3,1,31300,0.15,26605.0,26070.0,535.0
6621,4130,42,2,270,0.05,513.0,420.0,93.0
6622,4130,28,1,1680,0.0,1680.0,1350.0,330.0
6623,4130,15,1,39400,0.0,39400.0,30030.0,9370.0
6624,4131,21,3,115850,0.15,295417.5,272430.0,22987.5
6625,4131,33,1,13050,0.0,13050.0,9860.0,3190.0
6626,4131,24,1,2530,0.0,2530.0,1950.0,580.0
6627,4132,18,1,4080,0.05,3876.0,2830.0,1046.0
6628,4132,32,1,14930,0.05,14183.5,10030.0,4153.5
6629,4132,41,1,1350,0.05,1282.5,900.0,382.5
6630,4133,18,1,4080,0.1,3672.0,2830.0,842.0
6631,4134,13,1,58360,0.0,58360.0,42390.0,15970.0
6632,4135,12,1,2440,0.0,2440.0,1830.0,610.0
6633,4135,30,1,1520,0.2,1216.0,1200.0,16.0
6634,4135,26,1,5570,0.15,4734.5,4560.0,174.5
6635,4136,31,1,13640,0.0,13640.0,11440.0,2200.0
6636,4137,10,3,2660,0.05,7581.0,6000.0,1581.0
6637,4138,42,2,270,0.1,486.0,420.0,66.0
6638,4139,42,1,270,0.0,270.0,210.0,60.0
6639,4140,33,1,13050,0.0,13050.0,9860.0,3190.0
6640,4141,2,1,42320,0.05,40204.0,29130.0,11074.0
6641,4142,16,1,12250,0.1,11025.0,9490.0,1535.0
6642,4142,34,1,2080,0.05,1976.0,1500.0,476.0
6643,4142,17,1,3160,0.0,3160.0,2330.0,830.0
6644,4143,10,1,2660,0.0,2660.0,2000.0,660.0
6645,4143,12,2,2440,0.05,4636.0,3660.0,976.0
6646,4143,20,1,110370,0.0,110370.0,88720.0,21650.0
6647,4144,24,1,2530,0.0,2530.0,1950.0,580.0
6648,4144,19,1,84090,0.0,84090.0,69780.0,14310.0
6649,4144,25,2,3460,0.1,6228.0,5780.0,448.0
6650,4144,5,1,28150,0.05,26742.5,22780.0,3962.5
6651,4145,25,1,3460,0.0,3460.0,2890.0,570.0
6652,4146,28,1,1680,0.2,1344.0,1350.0,-6.0
6653,4146,20,1,110370,0.15,93814.5,88720.0,5094.5
6654,4147,41,1,1350,0.05,1282.5,900.0,382.5
6655,4147,4,1,25790,0.0,25790.0,18680.0,7110.0
6656,4148,23,1,2690,0.0,2690.0,1790.0,900.0
6657,4148,26,1,5570,0.0,5570.0,4560.0,1010.0
6658,4149,2,1,42320,0.05,40204.0,29130.0,11074.0
6659,4150,25,1,3460,0.0,3460.0,2890.0,570.0
6660,4151,28,1,1680,0.05,1596.0,1350.0,246.0
6661,4152,17,1,3160,0.0,3160.0,2330.0,830.0
6662,4152,6,1,56540,0.0,56540.0,46470.0,10070.0
6663,4152,42,1,270,0.05,256.5,210.0,46.5
6664,4152,10,1,2660,0.0,2660.0,2000.0,660.0
6665,4153,34,2,2080,0.0,4160.0,3000.0,1160.0
6666,4153,39,1,600,0.1,540.0,480.0,60.0
6667,4154,33,1,13050,0.0,13050.0,9860.0,3190.0
6668,4154,1,2,30310,0.0,60620.0,46260.0,14360.0
6669,4154,34,1,2080,0.0,2080.0,1500.0,580.0
6670,4154,21,1,115850,0.0,115850.0,90810.0,25040.0
6671,4155,18,1,4080,0.1,3672.0,2830.0,842.0
6672,4156,36,1,2070,0.0,2070.0,1680.0,390.0
6673,4156,22,1,2420,0.0,2420.0,1660.0,760.0
6674,4157,5,1,28150,0.1,25335.0,22780.0,2555.0
6675,4158,23,1,2690,0.0,2690.0,1790.0,900.0
6676,4159,20,2,110370,0.1,198666.0,177440.0,21226.0
6677,4159,42,1,270,0.0,270.0,210.0,60.0
6678,4160,22,2,2420,0.0,4840.0,3320.0,1520.0
6679,4161,42,1,270,0.2,216.0,210.0,6.0
6680,4161,22,2,2420,0.05,4598.0,3320.0,1278.0
6681,4162,5,2,28150,0.1,50670.0,45560.0,5110.0
6682,4163,5,1,28150,0.0,28150.0,22780.0,5370.0
6683,4164,31,1,13640,0.1,12276.0,11440.0,836.0
6684,4165,24,1,2530,0.0,2530.0,1950.0,580.0
6685,4166,27,3,3180,0.15,8109.0,7980.0,129.0
6686,4167,18,1,4080,0.0,4080.0,2830.0,1250.0
6687,4168,30,1,1520,0.0,1520.0,1200.0,320.0
6688,4168,1,1,30310,0.05,28794.5,23130.0,5664.5
6689,4169,25,2,3460,0.1,6228.0,5780.0,448.0
6690,4169,1,1,30310,0.05,28794.5,23130.0,5664.5
6691,4170,5,1,28150,0.0,28150.0,22780.0,5370.0
6692,4171,14,1,71610,0.0,71610.0,48650.0,22960.0
6693,4172,3,1,31300,0.05,29735.0,26070.0,3665.0
6694,4173,28,1,1680,0.0,1680.0,1350.0,330.0
6695,4173,19,1,84090,0.0,84090.0,69780.0,14310.0
6696,4173,40,1,350,0.0,350.0,240.0,110.0
6697,4174,4,3,25790,0.1,69633.0,56040.0,13593.0
6698,4174,17,2,3160,0.15,5372.0,4660.0,712.0
6699,4175,37,1,590,0.0,590.0,490.0,100.0
6700,4176,9,1,790,0.15,671.5,620.0,51.5
6701,4177,42,1,270,0.05,256.5,210.0,46.5
6702,4178,6,1,56540,0.0,56540.0,46470.0,10070.0
6703,4179,11,1,1350,0.1,1215.0,990.0,225.0
6704,4180,31,1,13640,0.0,13640.0,11440.0,2200.0
6705,4180,22,1,2420,0.05,2299.0,1660.0,639.0
6706,4181,11,1,1350,0.0,1350.0,990.0,360.0
6707,4182,3,1,31300,0.0,31300.0,26070.0,5230.0
6708,4183,11,1,1350,0.05,1282.5,990.0,292.5
6709,4184,26,1,5570,0.0,5570.0,4560.0,1010.0
6710,4185,33,1,13050,0.0,13050.0,9860.0,3190.0
6711,4185,15,1,39400,0.0,39400.0,30030.0,9370.0
6712,4186,41,2,1350,0.0,2700.0,1800.0,900.0
6713,4186,10,1,2660,0.1,2394.0,2000.0,394.0
6714,4187,35,1,1130,0.15,960.5,880.0,80.5
6715,4187,26,1,5570,0.0,5570.0,4560.0,1010.0
6716,4188,34,1,2080,0.15,1768.0,1500.0,268.0
6717,4188,31,1,13640,0.05,12958.0,11440.0,1518.0
6718,4189,23,1,2690,0.0,2690.0,1790.0,900.0
6719,4189,38,1,1700,0.0,1700.0,1130.0,570.0
6720,4189,30,1,1520,0.0,1520.0,1200.0,320.0
6721,4190,21,1,115850,0.0,115850.0,90810.0,25040.0
6722,4190,16,1,12250,0.05,11637.5,9490.0,2147.5
6723,4191,22,1,2420,0.0,2420.0,1660.0,760.0
6724,4192,34,1,2080,0.0,2080.0,1500.0,580.0
6725,4193,10,2,2660,0.05,5054.0,4000.0,1054.0
6726,4193,20,1,110370,0.15,93814.5,88720.0,5094.5
6727,4193,16,1,12250,0.0,12250.0,9490.0,2760.0
6728,4194,36,2,2070,0.0,4140.0,3360.0,780.0
6729,4194,9,1,790,0.0,790.0,620.0,170.0
6730,4195,40,1,350,0.05,332.5,240.0,92.5
6731,4196,20,1,110370,0.0,110370.0,88720.0,21650.0
6732,4197,40,1,350,0.0,350.0,240.0,110.0
6733,4197,8,2,43370,0.05,82403.0,63880.0,18523.0
6734,4198,21,1,115850,0.0,115850.0,90810.0,25040.0
6735,4198,14,2,71610,0.0,143220.0,97300.0,45920.0
6736,4199,11,2,1350,0.05,2565.0,1980.0,585.0
6737,4199,29,1,1560,0.0,1560.0,1040.0,520.0
6738,4199,12,1,2440,0.05,2318.0,1830.0,488.0
6739,4200,22,1,2420,0.0,2420.0,1660.0,760.0
6740,4201,13,1,58360,0.05,55442.0,42390.0,13052.0
6741,4202,30,1,1520,0.0,1520.0,1200.0,320.0
6742,4203,34,1,2080,0.0,2080.0,1500.0,580.0
6743,4204,23,1,2690,0.05,2555.5,1790.0,765.5
6744,4205,33,1,13050,0.05,12397.5,9860.0,2537.5
6745,4206,7,1,30170,0.0,30170.0,23470.0,6700.0
6746,4207,6,1,56540,0.15,48059.0,46470.0,1589.0
6747,4208,25,1,3460,0.0,3460.0,2890.0,570.0
6748,4209,7,1,30170,0.05,28661.5,23470.0,5191.5
6749,4210,15,1,39400,0.0,39400.0,30030.0,9370.0
6750,4210,40,1,350,0.1,315.0,240.0,75.0
6751,4210,42,1,270,0.15,229.5,210.0,19.5
6752,4211,30,1,1520,0.15,1292.0,1200.0,92.0
6753,4212,31,1,13640,0.0,13640.0,11440.0,2200.0
6754,4212,26,1,5570,0.1,5013.0,4560.0,453.0
6755,4212,40,1,350,0.0,350.0,240.0,110.0
6756,4213,17,1,3160,0.0,3160.0,2330.0,830.0
6757,4214,12,1,2440,0.0,2440.0,1830.0,610.0
6758,4215,41,1,1350,0.05,1282.5,900.0,382.5
6759,4215,7,1,30170,0.0,30170.0,23470.0,6700.0
6760,4215,10,1,2660,0.15,2261.0,2000.0,261.0
6761,4216,20,1,110370,0.0,110370.0,88720.0,21650.0
6762,4217,8,1,43370,0.0,43370.0,31940.0,11430.0
6763,4218,40,1,350,0.0,350.0,240.0,110.0
6764,4219,5,1,28150,0.05,26742.5,22780.0,3962.5
6765,4219,27,1,3180,0.0,3180.0,2660.0,520.0
6766,4219,19,1,84090,0.05,79885.5,69780.0,10105.5
6767,4220,9,1,790,0.0,790.0,620.0,170.0
6768,4221,38,1,1700,0.05,1615.0,1130.0,485.0
6769,4222,5,1,28150,0.1,25335.0,22780.0,2555.0
6770,4222,6,1,56540,0.15,48059.0,46470.0,1589.0
6771,4223,15,2,39400,0.1,70920.0,60060.0,10860.0
6772,4223,29,1,1560,0.05,1482.0,1040.0,442.0
6773,4224,13,1,58360,0.15,49606.0,42390.0,7216.0
6774,4225,38,1,1700,0.15,1445.0,1130.0,315.0
6775,4225,4,1,25790,0.2,20632.0,18680.0,1952.0
6776,4226,6,1,56540,0.15,48059.0,46470.0,1589.0
6777,4226,16,1,12250,0.0,12250.0,9490.0,2760.0
6778,4226,10,1,2660,0.0,2660.0,2000.0,660.0
6779,4227,19,1,84090,0.15,71476.5,69780.0,1696.5
6780,4228,20,1,110370,0.0,110370.0,88720.0,21650.0
6781,4229,2,1,42320,0.0,42320.0,29130.0,13190.0
6782,4229,1,1,30310,0.2,24248.0,23130.0,1118.0
6783,4229,24,1,2530,0.05,2403.5,1950.0,453.5
